timestamp,gsr_z,hr_bpm
0,1.5415,71.56
1000,1.6547,72.35
2000,0.9222,76.99
3000,1.3299,80.2
4000,1.7682,68.81
5000,1.9867,69.93
6000,2.105,75.01
7000,1.7288,75.75
8000,1.7751,77.13
9000,1.9023,69.43
10000,2.1325,68.1
11000,1.5128,68.94
12000,2.063,71.02
13000,1.5739,70.02
14000,0.7288,74.37
15000,2.28,72.33
16000,2.722,76.15
17000,3.1735,79.84
18000,2.6651,78.05
19000,2.9904,75.43
20000,3.0494,76.38
21000,2.7432,73.11
22000,2.0385,76.29
23000,1.7648,74.19
24000,1.3424,72.2
25000,0.9138,72.44
26000,0.8096,72.28
27000,1.0618,77.23
28000,1.0805,86.64
29000,0.9666,84.18
