timestamp,gsr_z,hr_bpm
0,0.9291,81.14
1000,1.7248,87.71
2000,2.8769,89.06
3000,2.9288,77.71
4000,4.1647,76.37
5000,3.4928,77.0
6000,3.3723,80.32
7000,3.8055,87.24
8000,3.9073,78.44
9000,3.1526,78.48
10000,3.5497,76.43
11000,3.877,67.24
12000,3.9814,71.9
13000,4.2835,77.48
14000,4.2971,72.56
15000,4.2865,79.64
16000,4.5064,77.94
17000,4.394,75.58
18000,4.5281,82.45
19000,4.52,79.6
20000,4.5372,82.39
21000,4.4945,78.93
22000,4.4599,76.56
23000,4.4744,84.1
24000,4.4671,79.05
25000,4.1594,75.43
26000,4.5426,83.79
27000,4.4807,82.71
28000,4.5199,79.8
29000,4.4404,78.75
