timestamp,gsr_z,hr_bpm
0,3.3504,67.17
1000,3.7592,74.16
2000,3.1692,79.4
3000,3.2732,83.55
4000,3.3862,77.63
5000,3.26,86.68
6000,3.6865,86.36
7000,4.569,86.51
8000,4.5052,81.37
9000,4.5084,78.66
10000,3.883,77.22
11000,3.7016,74.2
12000,4.1208,67.21
13000,3.8944,70.09
14000,3.8608,68.63
15000,4.4225,74.66
16000,4.4322,73.96
17000,3.7976,77.6
18000,4.0266,76.56
19000,4.2188,81.23
20000,4.4108,85.73
21000,4.5265,80.84
22000,4.4622,74.99
23000,4.4979,77.72
24000,4.3905,72.46
25000,4.4916,75.88
26000,4.5409,81.86
27000,4.4488,87.17
28000,4.4663,80.32
29000,4.5111,83.68
