timestamp,gsr_z,hr_bpm
0,1.759,88.75
1000,1.7098,77.6
2000,2.1209,76.73
3000,2.3631,75.83
4000,2.2631,76.78
5000,2.4905,81.31
6000,2.7293,81.07
7000,3.5525,70.31
8000,4.4718,78.24
9000,4.5415,72.6
10000,4.461,74.55
11000,4.5084,78.44
12000,4.5393,80.49
13000,4.5102,79.71
14000,4.4795,77.91
15000,4.344,76.48
16000,4.452,75.49
17000,4.4012,76.5
18000,3.8101,80.64
19000,3.4995,90.02
20000,3.496,91.98
21000,4.3265,95.2
22000,4.5189,95.93
23000,4.1511,88.03
24000,4.4697,86.8
25000,4.4297,84.81
26000,4.5144,82.18
27000,4.5375,75.57
28000,4.4262,84.51
29000,4.4646,86.54
