timestamp,gsr_z,hr_bpm
0,3.4489,67.18
1000,3.3574,67.79
2000,3.0886,69.65
3000,2.88,73.58
4000,2.7081,72.95
5000,3.7814,70.99
6000,4.4254,74.64
7000,4.4873,77.35
8000,4.551,78.56
9000,4.5127,82.67
10000,4.488,79.27
11000,4.502,80.44
12000,4.4703,84.48
13000,4.4791,88.02
14000,4.4767,86.86
15000,4.5349,83.89
16000,4.4723,84.57
17000,4.4742,90.4
18000,4.5,92.81
19000,4.4979,95.31
20000,4.503,93.79
21000,4.5402,91.01
22000,4.4989,80.81
23000,4.4695,75.73
24000,4.4756,71.78
25000,4.4765,71.65
26000,4.454,67.74
27000,4.5332,70.5
28000,4.5258,69.67
29000,4.516,75.16
