timestamp,gsr_z,hr_bpm
0,2.3632,79.82
1000,3.1417,82.59
2000,3.7859,79.04
3000,3.9783,78.31
4000,4.0401,75.88
5000,4.1017,72.34
6000,4.5013,74.45
7000,4.3543,76.04
8000,4.4264,75.96
9000,4.4232,85.91
10000,4.4608,82.27
11000,4.2277,82.96
12000,4.4864,83.64
13000,4.5128,77.08
14000,4.4779,77.8
15000,4.5164,81.62
16000,4.5076,75.94
17000,4.5123,77.39
18000,4.5083,73.01
19000,4.5179,75.76
20000,4.4695,70.69
21000,4.5011,73.42
22000,4.492,67.79
23000,4.5078,66.19
24000,4.4804,73.05
25000,4.5185,75.41
26000,4.4722,76.13
27000,4.4828,71.73
28000,4.537,75.41
29000,4.49,67.01
