timestamp,gsr_z,hr_bpm
0,2.5657,81.33
1000,1.4691,83.41
2000,2.014,78.26
3000,1.7115,73.04
4000,1.7179,73.44
5000,2.704,76.8
6000,2.5485,73.75
7000,2.2485,76.17
8000,2.6212,71.25
9000,3.1199,71.57
10000,4.1147,74.5
11000,4.169,80.28
12000,4.4623,78.76
13000,4.4829,75.01
14000,4.4803,84.35
15000,4.4391,78.9
16000,4.5194,80.32
17000,4.4703,80.64
18000,4.4741,82.11
19000,4.4801,79.91
20000,4.5023,77.28
21000,4.4726,81.92
22000,4.547,81.11
23000,4.4662,79.18
24000,4.4664,82.03
25000,4.4843,83.38
26000,4.5103,82.84
27000,4.5175,84.74
28000,4.5082,79.43
29000,4.5038,79.71
