timestamp,gsr_z,hr_bpm
0,2.4339,67.44
1000,2.8258,70.33
2000,2.7427,67.41
3000,2.7669,69.79
4000,3.2123,68.41
5000,3.5416,72.12
6000,4.5087,68.97
7000,4.5514,66.81
8000,4.4779,68.45
9000,4.5054,67.93
10000,3.8598,69.43
11000,3.9718,71.56
12000,4.4552,70.24
13000,4.5139,71.83
14000,4.2317,67.79
15000,3.6088,72.19
16000,3.4649,77.33
17000,3.8591,72.71
18000,4.2336,74.99
19000,3.848,75.2
20000,3.9719,76.26
21000,4.4885,78.59
22000,4.4233,79.12
23000,4.4823,77.99
24000,4.4917,79.59
25000,4.4728,84.33
26000,4.5136,85.96
27000,4.4789,85.43
28000,3.5021,83.3
29000,4.4069,73.5
