timestamp,gsr_z,hr_bpm
0,2.9183,82.23
1000,2.0019,74.86
2000,2.2863,77.09
3000,2.6603,81.35
4000,2.4842,84.4
5000,2.2969,88.91
6000,2.1965,86.93
7000,2.1401,82.65
8000,2.2188,82.7
9000,1.2923,76.6
10000,0.8368,77.66
11000,0.759,70.38
12000,1.425,73.21
13000,1.1993,79.32
14000,0.7731,77.58
15000,0.7902,78.69
16000,0.8117,74.62
17000,0.8108,72.89
18000,1.54,78.97
19000,0.8235,76.72
20000,0.7942,77.35
21000,1.1851,76.52
22000,0.7999,82.91
23000,0.7471,77.97
24000,0.7945,71.93
25000,0.8065,73.64
26000,0.8121,70.15
27000,0.8239,72.11
28000,0.8257,75.08
29000,0.7921,70.71
