timestamp,gsr_z,hr_bpm
0,2.2236,71.89
1000,2.4517,72.7
2000,1.9489,80.86
3000,2.0578,78.46
4000,1.1887,76.93
5000,1.2342,68.58
6000,1.8227,72.81
7000,1.2261,73.24
8000,2.2093,70.57
9000,2.5747,73.62
10000,2.4208,81.26
11000,2.6732,81.77
12000,2.5289,76.57
13000,1.5349,73.32
14000,1.0765,78.85
15000,0.817,78.16
16000,0.8256,76.02
17000,1.0411,74.23
18000,0.9634,75.32
19000,0.7631,70.43
20000,1.9356,69.38
21000,2.0701,68.39
22000,2.1493,72.83
23000,1.3802,74.2
24000,1.9491,70.06
25000,2.0078,69.32
26000,2.7262,73.83
27000,2.3772,77.0
28000,2.7481,66.96
29000,2.1336,66.91
