timestamp,gsr_z,hr_bpm
0,2.3851,68.08
1000,2.0699,68.13
2000,1.9942,69.75
3000,1.9175,68.28
4000,1.7906,72.34
5000,3.4493,70.46
6000,4.5408,73.19
7000,3.7604,80.34
8000,3.434,76.3
9000,4.0193,84.2
10000,2.9777,78.66
11000,3.0026,81.47
12000,3.5649,77.83
13000,4.1971,76.35
14000,4.53,80.62
15000,4.5307,77.04
16000,4.118,76.41
17000,3.9741,75.85
18000,3.1638,73.99
19000,2.7899,73.21
20000,2.0297,69.44
21000,1.7746,66.74
22000,1.9967,75.38
23000,2.5708,76.67
24000,1.9887,68.58
25000,1.2142,69.88
26000,0.8131,75.11
27000,1.0982,74.8
28000,2.0296,69.05
29000,2.4104,68.61
