timestamp,gsr_z,hr_bpm
0,3.5419,95.88
1000,2.9525,90.78
2000,2.5966,89.26
3000,2.981,84.39
4000,3.3119,79.91
5000,2.4926,78.25
6000,2.8051,82.44
7000,2.8709,80.91
8000,3.2527,85.99
9000,3.7249,88.39
10000,4.4656,93.54
11000,4.4607,93.14
12000,4.465,93.74
13000,4.4506,95.41
14000,4.4936,93.59
15000,4.4961,95.41
16000,4.5079,96.02
17000,4.5407,88.83
18000,4.4719,84.33
19000,4.5176,80.76
20000,4.501,87.72
21000,4.5047,89.96
22000,4.4741,92.62
23000,4.4991,85.21
24000,4.4901,91.14
25000,4.5177,91.95
26000,4.2848,95.15
27000,4.491,92.77
28000,4.4637,89.16
29000,4.4836,93.36
