timestamp,gsr_z,hr_bpm
0,1.6058,87.86
1000,1.2892,92.28
2000,2.1062,86.85
3000,2.4794,87.62
4000,3.521,83.29
5000,3.8276,86.46
6000,3.6289,80.08
7000,3.1745,84.57
8000,3.0984,95.04
9000,3.2047,87.13
10000,3.4008,84.2
11000,3.3638,83.89
12000,3.874,85.51
13000,4.4311,80.66
14000,4.5118,83.3
15000,4.4975,91.14
16000,4.4515,95.31
17000,4.5123,96.45
18000,4.5321,95.98
19000,4.4992,95.51
20000,4.5066,92.03
21000,4.5011,95.69
22000,4.4474,94.51
23000,4.4965,92.02
24000,4.4773,89.46
25000,4.5294,85.89
26000,4.5608,89.45
27000,4.4641,92.68
28000,4.4456,90.32
29000,4.526,91.89
