timestamp,gsr_z,hr_bpm
0,1.2554,83.65
1000,1.5871,86.56
2000,1.3017,87.53
3000,1.2992,90.63
4000,1.9748,91.64
5000,2.0438,90.58
6000,1.3787,95.48
7000,2.352,95.29
8000,3.0912,93.45
9000,2.2442,95.17
10000,2.8588,95.93
11000,2.0375,91.62
12000,1.3567,89.15
13000,0.9863,91.26
14000,1.0684,91.5
15000,2.6906,89.73
16000,3.7397,82.72
17000,3.6829,84.22
18000,3.0316,85.79
19000,2.4209,86.19
20000,2.4359,87.97
21000,1.7282,92.33
22000,1.0405,87.7
23000,0.8028,88.58
24000,0.7671,91.44
25000,0.8504,89.96
26000,0.781,86.48
27000,0.7677,91.97
28000,0.7872,88.35
29000,0.7774,85.42
