timestamp,gsr_z,hr_bpm
0,3.1236,69.85
1000,2.9199,69.47
2000,3.259,72.96
3000,2.3695,72.71
4000,3.3705,72.32
5000,4.5011,66.48
6000,4.5195,69.74
7000,4.473,67.51
8000,4.521,67.84
9000,4.4314,71.85
10000,4.4879,67.78
11000,3.8501,67.91
12000,3.8364,67.55
13000,4.3844,66.8
14000,4.2246,66.86
15000,4.5259,71.01
16000,4.2768,67.77
17000,4.5045,67.44
18000,4.5296,69.95
19000,4.4555,67.63
20000,4.5244,73.28
21000,4.545,69.02
22000,4.5057,67.38
23000,4.5101,67.75
24000,4.4375,69.52
25000,4.5284,66.59
26000,4.4707,72.58
27000,4.4654,71.25
28000,4.4928,68.92
29000,4.5349,66.84
