timestamp,gsr_z,hr_bpm
0,4.4513,79.34
1000,4.1362,80.01
2000,4.1387,73.66
3000,3.6548,81.43
4000,3.4773,88.47
5000,3.2366,79.35
6000,3.242,80.93
7000,2.7382,82.55
8000,1.7982,82.09
9000,1.1037,82.19
10000,0.7952,76.7
11000,0.7885,73.47
12000,0.7807,77.8
13000,0.8106,77.74
14000,0.7523,75.76
15000,0.9386,70.99
16000,0.7708,73.25
17000,0.9455,69.57
18000,1.343,72.27
19000,1.294,81.14
20000,1.8935,84.71
21000,2.1168,86.11
22000,2.062,88.42
23000,1.3381,90.12
24000,2.1439,91.95
25000,3.883,86.66
26000,4.4729,89.63
27000,3.5757,91.83
28000,2.4158,86.72
29000,2.0496,83.33
