timestamp,gsr_z,hr_bpm
0,3.1304,71.82
1000,2.486,76.95
2000,2.3837,67.28
3000,2.9884,67.34
4000,3.3482,68.55
5000,3.1629,84.1
6000,3.2186,77.8
7000,3.1278,75.23
8000,3.4254,74.58
9000,3.7333,83.41
10000,4.1998,79.87
11000,3.8736,70.0
12000,4.0642,71.17
13000,4.5208,78.62
14000,4.263,74.12
15000,4.0273,76.59
16000,4.1968,79.46
17000,4.4948,76.59
18000,4.3369,85.44
19000,4.5193,86.2
20000,4.4657,86.32
21000,4.5127,88.76
22000,4.5191,91.83
23000,4.5224,85.18
24000,4.5038,86.48
25000,4.5107,86.46
26000,4.5007,86.77
27000,4.4612,88.55
28000,4.5056,89.86
29000,4.5093,90.5
