timestamp,gsr_z,hr_bpm
0,2.4769,72.56
1000,2.2376,75.2
2000,1.9704,77.97
3000,2.238,68.53
4000,3.4145,68.43
5000,4.4936,66.47
6000,4.4907,68.12
7000,4.4981,67.53
8000,4.4512,68.01
9000,4.5061,69.95
10000,4.4931,73.66
11000,4.5028,72.52
12000,4.4947,73.05
13000,4.5048,72.35
14000,4.4861,78.93
15000,4.5085,78.46
16000,4.5192,82.64
17000,4.5368,78.41
18000,4.5521,79.21
19000,4.544,79.35
20000,4.4838,69.1
21000,4.4988,69.47
22000,4.4687,71.36
23000,4.5174,75.96
24000,4.5169,75.47
25000,4.5234,73.11
26000,4.492,74.24
27000,4.4569,79.02
28000,4.4828,81.16
29000,4.5072,78.14
