timestamp,gsr_z,hr_bpm
0,2.6058,69.74
1000,2.3966,67.8
2000,2.1448,67.6
3000,3.8749,69.28
4000,4.4873,69.76
5000,4.5212,77.74
6000,4.4791,83.17
7000,4.0532,81.07
8000,3.9699,85.55
9000,3.8663,81.06
10000,3.7967,80.03
11000,4.1177,79.37
12000,3.8483,77.79
13000,4.1434,74.77
14000,4.5177,72.91
15000,4.551,84.52
16000,3.9474,78.72
17000,4.2459,79.43
18000,4.1332,73.81
19000,4.4962,71.33
20000,4.4596,69.61
21000,4.1196,68.36
22000,4.0642,67.09
23000,4.54,73.22
24000,4.5137,72.29
25000,4.5279,69.32
26000,4.4822,72.1
27000,4.491,69.02
28000,4.5244,67.68
29000,4.5074,67.02
