timestamp,gsr_z,hr_bpm
0,2.9721,73.43
1000,3.3809,72.22
2000,3.1771,73.33
3000,4.49,68.31
4000,4.4653,75.85
5000,4.543,71.85
6000,4.5159,74.85
7000,4.5038,69.19
8000,4.554,67.06
9000,4.4691,67.38
10000,4.561,73.86
11000,4.515,78.04
12000,4.4813,81.5
13000,4.4979,84.81
14000,4.49,88.57
15000,4.4263,84.19
16000,4.4851,93.59
17000,4.4226,91.18
18000,4.5195,84.06
19000,4.4321,87.88
20000,4.5382,88.22
21000,4.4915,83.27
22000,4.5299,84.32
23000,4.5689,82.15
24000,4.5108,78.0
25000,4.5547,77.54
26000,4.5068,72.73
27000,4.5215,71.22
28000,4.4689,70.08
29000,4.5073,71.67
