timestamp,gsr_z,hr_bpm
0,2.64,70.8
1000,3.4698,67.67
2000,4.2546,67.12
3000,4.4881,72.02
4000,4.2218,72.81
5000,4.4851,75.12
6000,4.5106,67.07
7000,4.3344,68.48
8000,4.3401,68.23
9000,4.1182,67.76
10000,4.4974,68.52
11000,4.5013,70.62
12000,4.5041,67.49
13000,4.5372,66.31
14000,4.4835,67.81
15000,4.4951,68.09
16000,4.4653,67.18
17000,4.4748,75.13
18000,4.5147,72.66
19000,4.4826,69.76
20000,4.5193,66.87
21000,4.5149,69.49
22000,4.498,73.79
23000,4.5199,75.23
24000,4.4917,72.23
25000,4.4875,75.86
26000,4.5088,76.06
27000,4.4895,76.81
28000,4.4787,80.33
29000,4.5166,75.13
