timestamp,gsr_z,hr_bpm
0,1.28,67.3
1000,1.8663,66.29
2000,2.9537,68.31
3000,2.688,71.66
4000,3.2107,75.62
5000,4.1899,71.21
6000,3.2971,68.72
7000,4.0747,78.08
8000,3.315,79.67
9000,3.3276,81.15
10000,3.1683,84.35
11000,3.7814,77.49
12000,3.9468,81.35
13000,3.6398,78.79
14000,3.647,75.81
15000,3.4149,71.86
16000,3.5015,68.57
17000,3.5379,73.52
18000,3.6576,80.7
19000,3.6037,80.6
20000,3.5408,80.71
21000,3.554,77.46
22000,4.4961,77.05
23000,4.4898,80.12
24000,4.5591,87.32
25000,4.516,85.05
26000,4.5169,77.64
27000,4.4924,74.08
28000,4.4529,73.06
29000,4.4757,74.65
