timestamp,gsr_z,hr_bpm
0,1.7646,67.85
1000,1.682,67.44
2000,2.5869,76.5
3000,2.1564,69.06
4000,2.643,68.59
5000,3.221,68.05
6000,3.4297,67.24
7000,3.5284,71.74
8000,3.8107,67.9
9000,3.6844,69.08
10000,3.7177,67.9
11000,3.5068,66.91
12000,4.4751,69.48
13000,4.1139,70.57
14000,4.4483,78.02
15000,4.5386,75.86
16000,4.4951,72.7
17000,4.4983,74.93
18000,4.507,79.29
19000,4.4573,83.88
20000,4.483,85.13
21000,4.5582,82.29
22000,4.5239,78.72
23000,4.5079,84.7
24000,4.4735,89.19
25000,4.5362,85.97
26000,4.517,78.08
27000,4.518,77.45
28000,4.5274,75.86
29000,4.5364,81.13
