timestamp,gsr_z,hr_bpm
0,0.7884,95.03
1000,1.6086,93.31
2000,1.7979,94.76
3000,1.6127,95.55
4000,1.7505,84.07
5000,2.7316,77.98
6000,2.9577,80.27
7000,4.4795,84.2
8000,4.5342,85.21
9000,4.5211,88.2
10000,4.4865,90.64
11000,4.4916,87.73
12000,4.5423,87.03
13000,4.5351,83.02
14000,4.5424,87.75
15000,4.5,87.98
16000,4.5215,84.94
17000,4.5005,86.03
18000,4.4571,86.45
19000,4.4624,80.09
20000,4.5207,76.14
21000,4.5047,74.76
22000,4.5066,83.88
23000,4.4852,81.86
24000,4.5005,83.83
25000,4.4885,86.68
26000,4.5453,85.3
27000,4.4761,94.15
28000,4.3952,95.99
29000,4.466,91.3
