timestamp,gsr_z,hr_bpm
0,2.1901,77.07
1000,2.4463,76.85
2000,2.3652,75.38
3000,2.4896,77.98
4000,2.1735,74.3
5000,2.4826,74.89
6000,3.0096,67.43
7000,3.1694,73.06
8000,4.465,77.31
9000,4.5221,76.35
10000,4.4924,69.19
11000,4.536,67.49
12000,4.456,78.97
13000,4.4359,71.0
14000,4.4985,68.33
15000,4.4707,74.24
16000,4.4961,73.4
17000,4.4572,72.15
18000,4.4827,72.71
19000,4.5098,73.07
20000,4.5048,73.64
21000,4.5239,71.28
22000,4.4894,68.09
23000,4.5011,76.65
24000,4.5305,77.43
25000,4.5101,76.01
26000,4.4753,78.11
27000,4.4995,71.03
28000,4.536,76.28
29000,4.516,76.85
