timestamp,gsr_z,hr_bpm
0,1.6205,81.57
1000,3.1437,78.88
2000,3.8892,75.93
3000,3.7792,81.11
4000,3.746,80.65
5000,3.1544,83.66
6000,3.6322,84.46
7000,2.4653,87.86
8000,2.3934,92.52
9000,2.3627,92.21
10000,1.8246,96.09
11000,2.3308,93.38
12000,2.6732,94.45
13000,2.3666,88.95
14000,3.2754,96.08
15000,4.5019,89.89
16000,4.4804,90.58
17000,4.4864,78.99
18000,4.3963,75.4
19000,3.9329,73.74
20000,2.9067,74.03
21000,3.4095,74.09
22000,2.1007,74.02
23000,1.4627,70.47
24000,0.8345,66.58
25000,2.5308,70.22
26000,2.6055,75.0
27000,2.559,83.35
28000,1.903,72.17
29000,1.6854,72.21
