timestamp,gsr_z,hr_bpm
0,2.1541,88.66
1000,2.1105,82.99
2000,3.498,87.11
3000,3.9167,89.85
4000,4.0017,91.59
5000,3.1993,85.82
6000,3.9716,85.49
7000,4.5419,84.61
8000,3.6979,82.79
9000,3.3131,76.12
10000,2.2061,75.9
11000,1.5783,78.48
12000,1.3772,81.86
13000,0.7439,83.02
14000,0.7675,83.57
15000,0.7644,84.74
16000,0.7592,85.67
17000,0.7884,85.92
18000,0.8342,92.71
19000,0.7928,95.79
20000,0.7817,95.35
21000,0.7762,92.05
22000,0.8133,93.59
23000,0.764,91.85
24000,1.095,88.21
25000,1.2354,88.48
26000,1.3852,94.87
27000,1.4042,91.58
28000,0.8337,94.04
29000,0.8015,93.83
