timestamp,gsr_z,hr_bpm
0,2.7144,78.56
1000,3.1995,72.8
2000,2.3342,75.63
3000,2.1069,77.47
4000,1.6289,75.02
5000,1.279,80.99
6000,0.7821,92.25
7000,1.0248,85.29
8000,2.3704,78.63
9000,2.3512,78.05
10000,2.1249,82.19
11000,2.7966,71.93
12000,3.1499,75.26
13000,3.5855,71.69
14000,3.6384,73.59
15000,2.2826,67.88
16000,2.3557,68.53
17000,2.4981,76.09
18000,2.4024,78.96
19000,1.6096,74.69
20000,1.2048,67.09
21000,0.7789,76.72
22000,0.7971,73.78
23000,0.7661,74.71
24000,0.8005,69.71
25000,0.803,68.22
26000,0.814,66.92
27000,0.9256,67.05
28000,1.0789,67.81
29000,1.5146,68.32
