timestamp,gsr_z,hr_bpm
0,2.5818,72.0
1000,4.5105,75.67
2000,4.4848,73.1
3000,4.522,68.16
4000,4.4747,68.75
5000,4.5273,68.06
6000,4.5409,68.75
7000,4.5287,68.38
8000,4.5413,67.39
9000,4.4958,67.28
10000,4.56,67.46
11000,4.2217,74.82
12000,4.4352,80.73
13000,4.5239,74.1
14000,4.5084,69.47
15000,4.5307,70.76
16000,4.5202,68.23
17000,4.4756,67.0
18000,4.5281,67.31
19000,4.4965,68.26
20000,4.5236,70.56
21000,4.4942,69.19
22000,4.4585,71.7
23000,4.4457,72.03
24000,4.5087,72.15
25000,4.4705,69.76
26000,4.5227,69.59
27000,4.5161,73.43
28000,4.4815,72.04
29000,4.4832,69.38
