timestamp,gsr_z,hr_bpm
0,3.3708,72.65
1000,3.4188,77.16
2000,3.3708,76.67
3000,3.0368,75.26
4000,4.4305,71.07
5000,4.4927,75.43
6000,4.4832,77.98
7000,4.4572,77.54
8000,4.5169,81.08
9000,4.5194,75.65
10000,4.5029,70.83
11000,4.4876,68.46
12000,4.4838,68.85
13000,4.5001,66.66
14000,4.4453,67.31
15000,4.4873,72.07
16000,4.531,75.94
17000,4.5665,67.37
18000,4.4288,67.7
19000,4.5237,66.98
20000,4.4975,69.59
21000,4.5098,72.58
22000,4.5244,73.85
23000,4.498,67.94
24000,4.4928,66.47
25000,4.4753,67.2
26000,4.5406,67.45
27000,4.5014,72.38
28000,4.5334,67.86
29000,4.5258,67.07
