timestamp,gsr_z,hr_bpm
0,1.4949,67.09
1000,1.9648,73.52
2000,1.3574,73.32
3000,0.9088,67.66
4000,1.1162,68.27
5000,0.7648,67.71
6000,0.9214,66.82
7000,1.6671,67.01
8000,2.2447,67.65
9000,2.3183,77.72
10000,2.2344,74.54
11000,1.8405,73.85
12000,2.617,76.44
13000,2.3748,72.97
14000,1.3522,73.8
15000,1.2378,75.25
16000,1.16,73.02
17000,1.1737,74.39
18000,0.8205,71.89
19000,0.8244,73.92
20000,0.8369,75.85
21000,0.7852,76.45
22000,0.7609,82.24
23000,0.8046,81.67
24000,0.824,75.7
25000,0.7514,79.12
26000,0.7826,84.5
27000,0.7978,78.84
28000,0.8011,77.7
29000,0.8072,78.93
