timestamp,gsr_z,hr_bpm
0,2.4706,88.05
1000,2.087,86.63
2000,1.7782,89.55
3000,1.5745,82.71
4000,1.2619,70.06
5000,1.5805,74.58
6000,2.556,76.25
7000,4.2099,71.43
8000,4.5219,68.46
9000,4.4902,69.47
10000,4.4773,66.95
11000,4.5435,67.47
12000,4.1139,67.62
13000,2.9403,66.71
14000,4.0777,66.98
15000,4.2422,73.71
16000,3.1233,70.96
17000,2.3297,69.62
18000,1.7793,69.55
19000,1.7533,67.76
20000,0.8137,66.91
21000,0.7953,76.8
22000,0.8028,76.49
23000,0.8584,71.84
24000,0.7708,76.03
25000,0.7699,69.96
26000,0.7632,68.22
27000,0.8173,71.78
28000,0.8262,76.57
29000,1.3142,81.4
