timestamp,gsr_z,hr_bpm
0,0.7821,79.41
1000,1.0661,79.46
2000,1.4639,80.7
3000,1.2805,85.41
4000,0.9375,83.33
5000,1.5418,82.18
6000,1.3512,80.17
7000,1.7028,83.93
8000,1.1673,88.48
9000,0.7518,83.4
10000,1.2692,82.98
11000,1.6204,86.48
12000,2.0238,85.03
13000,2.663,91.42
14000,3.3257,94.15
15000,3.3012,96.12
16000,3.0741,95.8
17000,1.9009,93.11
18000,2.5867,93.86
19000,2.3464,91.39
20000,2.7918,80.4
21000,2.0623,90.14
22000,2.8547,88.29
23000,2.7016,93.08
24000,2.5735,91.94
25000,2.31,87.91
26000,0.9135,95.33
27000,0.8121,90.36
28000,0.8597,90.61
29000,0.7976,88.36
