timestamp,gsr_z,hr_bpm
0,2.5469,79.23
1000,3.5894,74.71
2000,2.7111,79.23
3000,1.9958,72.22
4000,1.8635,69.74
5000,2.116,75.76
6000,3.2301,80.01
7000,3.5866,82.73
8000,3.1954,82.75
9000,4.534,86.92
10000,4.4677,94.17
11000,4.5599,95.26
12000,3.396,90.45
13000,2.8486,85.56
14000,2.3381,95.65
15000,1.8911,83.92
16000,0.764,83.64
17000,0.7752,87.94
18000,0.8866,91.22
19000,0.8261,94.36
20000,0.7879,93.62
21000,0.7702,88.5
22000,0.7615,89.87
23000,0.7892,88.63
24000,0.8267,85.63
25000,0.8116,89.28
26000,0.7449,85.33
27000,0.77,89.64
28000,0.755,91.54
29000,0.7382,89.35
