timestamp,gsr_z,hr_bpm
0,2.1485,73.68
1000,2.5475,74.97
2000,2.9327,74.47
3000,2.6389,80.37
4000,2.4596,81.8
5000,1.7004,78.0
6000,1.8557,81.19
7000,2.2212,77.85
8000,1.4941,83.43
9000,2.1777,81.92
10000,2.3442,72.75
11000,3.2114,73.96
12000,2.2169,76.05
13000,1.7589,81.9
14000,1.4395,79.2
15000,0.9826,78.94
16000,0.7978,85.67
17000,0.7803,77.47
18000,0.8095,76.89
19000,0.8065,83.84
20000,0.7822,78.95
21000,0.7832,74.27
22000,0.7956,82.12
23000,0.7665,85.1
24000,0.7648,78.83
25000,0.7896,73.49
26000,0.7671,76.57
27000,0.7464,71.61
28000,0.8099,72.1
29000,0.8049,74.18
