timestamp,gsr_z,hr_bpm
0,0.8079,93.64
1000,1.0948,89.65
2000,0.8116,90.35
3000,2.0989,91.21
4000,2.2804,86.06
5000,2.9034,85.44
6000,2.7212,87.95
7000,2.3163,84.29
8000,3.2278,83.74
9000,3.4948,95.38
10000,3.8634,95.88
11000,4.5706,94.43
12000,3.9024,94.44
13000,4.3567,91.5
14000,4.4767,95.91
15000,4.4887,93.28
16000,4.4807,92.58
17000,4.3787,85.26
18000,4.4788,78.23
19000,4.5112,73.73
20000,4.2094,75.09
21000,4.4966,81.78
22000,4.4953,76.97
23000,4.5158,79.6
24000,4.452,81.51
25000,4.5549,84.66
26000,4.4822,81.28
27000,4.4886,88.15
28000,4.5107,87.88
29000,4.4812,81.81
