timestamp,gsr_z,hr_bpm
0,2.2745,69.1
1000,2.9997,67.95
2000,3.6551,69.01
3000,3.1714,69.83
4000,3.6688,66.35
5000,4.1473,68.45
6000,4.0948,72.03
7000,4.4999,72.05
8000,4.4821,71.27
9000,4.3503,67.81
10000,4.5095,72.1
11000,4.492,67.73
12000,4.4869,71.53
13000,4.4704,73.29
14000,4.5131,71.9
15000,4.4694,68.82
16000,4.5581,67.58
17000,4.5055,66.86
18000,4.448,73.01
19000,4.494,75.28
20000,4.1252,71.9
21000,4.5661,69.75
22000,4.5295,67.3
23000,4.4876,66.55
24000,4.4786,69.14
25000,4.5445,77.06
26000,4.5326,73.13
27000,4.5256,74.63
28000,4.5184,74.8
29000,4.5193,75.93
