timestamp,gsr_z,hr_bpm
0,1.1447,93.45
1000,1.3297,86.19
2000,1.7726,90.26
3000,1.7583,87.3
4000,1.6486,92.47
5000,2.2087,89.64
6000,2.4551,92.85
7000,1.9443,95.47
8000,1.518,86.56
9000,1.5482,90.33
10000,0.8686,88.06
11000,0.8074,86.44
12000,0.9139,84.08
13000,0.9011,80.6
14000,0.9563,89.91
15000,0.8116,88.55
16000,1.0837,81.41
17000,3.2185,76.59
18000,3.1555,75.98
19000,2.8963,78.93
20000,3.6289,80.24
21000,3.6775,84.67
22000,4.35,85.59
23000,4.4752,83.57
24000,4.4668,82.07
25000,4.2033,78.41
26000,2.9815,80.35
27000,1.9281,76.93
28000,0.7781,74.12
29000,0.8243,76.09
