timestamp,gsr_z,hr_bpm
0,2.8694,78.54
1000,3.9082,81.01
2000,4.5369,75.1
3000,3.8141,73.08
4000,4.4409,73.19
5000,4.4508,72.84
6000,4.4892,73.11
7000,4.5218,78.55
8000,4.5677,82.4
9000,4.3338,79.4
10000,4.4845,78.15
11000,4.3619,75.82
12000,4.5171,82.65
13000,4.5126,79.69
14000,4.5513,75.3
15000,4.4727,74.24
16000,4.5323,76.19
17000,4.468,76.27
18000,4.5429,74.02
19000,4.5001,77.95
20000,4.5003,78.45
21000,4.4502,72.81
22000,4.4767,83.16
23000,4.4647,87.25
24000,4.5187,80.77
25000,4.4861,80.25
26000,4.5131,81.15
27000,4.5225,82.39
28000,4.4906,77.31
29000,4.5071,79.14
