timestamp,gsr_z,hr_bpm
0,0.9005,70.69
1000,2.0849,71.06
2000,2.7633,72.12
3000,3.3134,69.68
4000,3.357,77.28
5000,3.624,73.92
6000,3.3852,72.95
7000,3.1732,75.59
8000,3.7264,84.23
9000,4.0285,85.65
10000,4.0029,80.77
11000,3.7951,77.15
12000,4.4007,81.22
13000,4.4847,73.05
14000,4.5156,68.2
15000,4.5331,71.85
16000,4.5299,71.26
17000,4.5045,68.24
18000,4.5344,72.31
19000,4.4797,71.92
20000,4.4845,78.13
21000,4.4504,78.47
22000,4.544,80.34
23000,4.4957,75.53
24000,4.4555,78.28
25000,4.5182,76.45
26000,4.453,75.19
27000,4.524,77.53
28000,4.475,78.05
29000,4.5255,77.74
