timestamp,gsr_z,hr_bpm
0,2.359,78.2
1000,2.6827,78.27
2000,2.4354,85.08
3000,2.7496,92.2
4000,3.1773,94.96
5000,2.1757,89.45
6000,1.8804,94.99
7000,1.4427,95.76
8000,1.92,93.25
9000,1.4588,86.62
10000,2.6614,79.54
11000,3.3885,85.21
12000,3.135,82.93
13000,3.4836,83.46
14000,2.7814,81.64
15000,1.7582,84.98
16000,1.7305,86.58
17000,1.2003,89.97
18000,0.843,95.64
19000,0.8117,89.77
20000,0.794,88.24
21000,0.8333,85.92
22000,0.7528,88.57
23000,1.6613,88.83
24000,0.88,86.68
25000,0.8161,95.51
26000,0.8494,87.76
27000,0.768,85.66
28000,0.8029,87.24
29000,0.8113,87.65
