timestamp,gsr_z,hr_bpm
0,3.6414,68.05
1000,3.6608,74.61
2000,4.0547,74.08
3000,3.5286,75.93
4000,2.8862,79.22
5000,3.0348,83.31
6000,3.3331,85.98
7000,3.5803,86.73
8000,3.7216,75.6
9000,3.3932,72.69
10000,3.7282,74.41
11000,4.5249,75.05
12000,4.2689,77.07
13000,4.5105,72.91
14000,4.4409,72.75
15000,4.516,69.86
16000,4.4871,75.33
17000,4.5328,80.53
18000,4.498,81.96
19000,4.5289,76.24
20000,4.4786,79.67
21000,4.5334,80.23
22000,4.5282,79.0
23000,4.4999,74.11
24000,4.4737,80.69
25000,4.5201,81.0
26000,4.4865,79.03
27000,4.4919,81.64
28000,4.5113,80.77
29000,4.4883,79.07
