timestamp,gsr_z,hr_bpm
0,1.6128,74.14
1000,1.6765,80.45
2000,2.4557,66.96
3000,3.4235,69.02
4000,3.6638,74.96
5000,3.7664,73.24
6000,4.1804,76.09
7000,3.3462,89.15
8000,2.9584,88.3
9000,2.8947,80.98
10000,3.3983,80.88
11000,3.8125,81.06
12000,4.2678,79.67
13000,4.0715,76.46
14000,3.697,78.91
15000,3.9309,74.3
16000,2.2319,76.56
17000,1.7225,79.9
18000,1.9839,77.11
19000,1.5547,72.28
20000,1.1801,77.58
21000,2.4307,82.69
22000,3.4869,79.0
23000,3.9759,83.78
24000,3.8341,79.79
25000,3.6732,80.44
26000,3.0959,74.3
27000,2.3342,74.05
28000,1.5456,66.67
29000,2.615,70.42
