timestamp,gsr_z,hr_bpm
0,1.4688,75.29
1000,1.7634,72.03
2000,2.1598,77.95
3000,2.6296,77.35
4000,2.2873,69.86
5000,1.6317,75.08
6000,0.9791,76.98
7000,0.7415,78.59
8000,2.1016,83.06
9000,2.8033,75.96
10000,3.5096,77.06
11000,3.6148,71.53
12000,3.4737,77.84
13000,3.8681,68.1
14000,3.2761,68.27
15000,2.651,67.68
16000,2.7351,68.3
17000,2.3974,74.3
18000,1.1905,77.14
19000,1.4165,80.64
20000,1.312,80.86
21000,0.7825,78.3
22000,0.889,80.44
23000,0.8652,86.78
24000,0.8108,83.65
25000,1.0622,77.38
26000,0.8127,78.27
27000,0.7552,81.43
28000,1.4033,75.55
29000,0.9431,81.42
