timestamp,gsr_z,hr_bpm
0,0.8216,68.63
1000,0.8117,65.52
2000,0.6144,69.0
3000,0.759,70.96
4000,0.495,68.81
5000,0.3564,65.7
6000,0.4565,67.48
7000,0.3307,72.19
8000,0.4015,74.12
9000,0.4046,70.31
10000,0.6347,67.8
11000,0.9707,71.06
12000,0.9717,64.19
13000,1.0524,61.3
14000,1.1371,61.01
15000,1.4391,67.29
16000,1.4131,65.3
17000,1.3736,66.02
18000,1.3375,61.46
19000,1.408,64.98
20000,1.4419,66.96
21000,1.3422,65.51
22000,1.2891,64.76
23000,1.4,65.75
24000,1.3403,65.08
25000,1.4419,65.95
26000,1.37,64.88
27000,1.421,66.3
28000,1.3766,70.61
29000,1.4163,68.54
