timestamp,gsr_z,hr_bpm
0,0.5234,61.73
1000,0.4074,63.18
2000,0.3959,59.69
3000,0.1029,57.18
4000,0.2174,58.21
5000,0.0924,61.47
6000,-0.0906,59.83
7000,-0.1807,53.74
8000,-0.228,52.36
9000,-0.2899,52.44
10000,-0.1828,53.61
11000,-0.0876,56.63
12000,-0.1986,55.84
13000,-0.3956,54.15
14000,-0.2393,55.35
15000,-0.5785,61.48
16000,-0.6459,63.92
17000,-0.5921,63.38
18000,-0.6149,61.23
19000,-0.6321,61.05
20000,-0.5035,61.25
21000,-0.522,62.88
22000,-0.5861,62.39
23000,-0.5778,58.77
24000,-0.4918,55.86
25000,-0.3091,59.2
26000,-0.5796,60.42
27000,-0.5777,64.62
28000,-0.6424,62.0
29000,-0.6057,58.29
