timestamp,gsr_z,hr_bpm
0,0.2565,59.14
1000,0.3457,58.53
2000,0.5263,65.75
3000,0.5459,63.54
4000,0.5326,55.96
5000,0.4539,55.95
6000,0.3783,62.07
7000,0.5055,60.64
8000,0.4588,53.23
9000,0.9497,51.62
10000,1.1273,53.26
11000,1.0927,54.78
12000,1.387,51.63
13000,1.4448,51.65
14000,1.2659,54.41
15000,1.1183,60.63
16000,1.0326,61.0
17000,0.9719,55.93
18000,0.8233,56.4
19000,0.8795,63.07
20000,1.0126,62.03
21000,1.1672,55.56
22000,1.1426,58.85
23000,1.2916,61.98
24000,1.4068,63.87
25000,1.3984,58.6
26000,1.4044,56.46
27000,1.4644,59.71
28000,1.3783,63.13
29000,1.3602,61.61
