timestamp,gsr_z,hr_bpm
0,0.6351,66.25
1000,0.5079,64.59
2000,0.6222,71.36
3000,0.465,69.07
4000,0.5926,63.45
5000,0.5886,63.14
6000,0.466,63.96
7000,0.3576,64.19
8000,0.0324,59.33
9000,0.031,61.95
10000,0.1184,66.72
11000,-0.1789,68.84
12000,-0.3443,61.99
13000,-0.199,61.45
14000,-0.1869,64.51
15000,-0.2432,65.42
16000,-0.3986,61.93
17000,-0.4124,59.18
18000,-0.5985,63.75
19000,-0.5561,64.56
20000,-0.6215,59.07
21000,-0.5931,55.94
22000,-0.6001,57.08
23000,-0.5265,62.44
24000,-0.5841,61.48
25000,-0.6538,57.61
26000,-0.5905,57.99
27000,-0.5918,60.42
28000,-0.5861,61.37
29000,-0.5983,59.53
