timestamp,gsr_z,hr_bpm
0,0.5924,70.81
1000,0.6491,72.87
2000,0.6745,74.62
3000,0.6217,73.15
4000,0.3786,65.45
5000,0.4775,68.59
6000,0.3901,73.62
7000,0.4497,74.79
8000,0.4659,71.44
9000,0.3936,65.6
10000,0.7232,63.12
11000,0.9225,65.97
12000,0.7956,63.82
13000,0.7165,62.29
14000,0.4716,63.45
15000,0.3825,68.91
16000,0.2005,67.42
17000,0.1716,59.75
18000,0.005,61.35
19000,0.0034,61.94
20000,-0.1702,60.3
21000,-0.275,56.19
22000,-0.467,57.41
23000,-0.4409,62.59
24000,-0.5798,63.15
25000,-0.4576,58.2
26000,-0.4184,57.24
27000,-0.5062,64.82
28000,-0.5709,68.46
29000,-0.6178,64.05
