timestamp,gsr_z,hr_bpm
0,0.3977,55.13
1000,0.4884,54.76
2000,0.3464,51.33
3000,0.2754,51.72
4000,0.1707,54.3
5000,-0.0105,54.85
6000,0.2772,52.12
7000,0.0588,52.1
8000,-0.1792,51.71
9000,-0.1675,57.17
10000,-0.0052,54.52
11000,-0.1225,52.77
12000,0.0495,51.72
13000,-0.1768,52.56
14000,-0.1823,59.84
15000,-0.3025,57.76
16000,-0.2562,52.39
17000,-0.3646,51.4
18000,-0.3331,55.62
19000,-0.4725,60.14
20000,-0.5303,63.03
21000,-0.4112,57.65
22000,-0.3968,58.05
23000,-0.2158,59.89
24000,-0.1284,62.25
25000,-0.0418,62.88
26000,-0.1355,58.9
27000,-0.1756,59.15
28000,-0.4814,62.63
29000,-0.4737,62.59
