timestamp,gsr_z,hr_bpm
0,0.4354,57.8
1000,0.279,61.46
2000,0.3023,60.66
3000,0.2726,58.74
4000,0.2998,53.59
5000,0.0134,58.54
6000,0.1373,57.22
7000,-0.133,54.96
8000,-0.2142,51.56
9000,-0.2184,58.66
10000,-0.3558,57.18
11000,-0.5062,53.84
12000,-0.557,55.74
13000,-0.5824,62.99
14000,-0.5929,61.82
15000,-0.6038,55.85
16000,-0.604,59.9
17000,-0.5954,60.58
18000,-0.623,56.41
19000,-0.5914,54.05
20000,-0.4766,55.96
21000,-0.5362,57.97
22000,-0.5435,52.94
23000,-0.5608,57.04
24000,-0.5926,58.6
25000,-0.5237,57.38
26000,-0.5815,57.14
27000,-0.6017,58.54
28000,-0.6296,59.74
29000,-0.5925,54.51
