timestamp,gsr_z,hr_bpm
0,0.063,60.66
1000,0.135,58.25
2000,0.1716,66.3
3000,0.1728,65.8
4000,0.562,62.2
5000,1.2042,62.03
6000,1.3676,67.35
7000,1.3034,63.56
8000,1.4008,63.65
9000,1.394,67.41
10000,1.4196,65.32
11000,1.3952,59.06
12000,1.3845,61.82
13000,1.2326,62.03
14000,1.389,59.25
15000,1.3488,61.12
16000,1.391,61.93
17000,1.3734,56.36
18000,1.4212,57.58
19000,1.3422,63.29
20000,1.4048,57.49
21000,1.4237,56.64
22000,1.3788,61.2
23000,1.4242,59.69
24000,1.2157,57.7
25000,1.3708,60.56
26000,1.3886,66.24
27000,1.321,58.22
28000,1.4272,59.65
29000,1.4219,61.57
