timestamp,gsr_z,hr_bpm
0,0.3451,68.64
1000,0.4189,70.63
2000,0.4761,69.1
3000,0.4007,64.41
4000,0.2843,64.92
5000,0.1711,68.65
6000,0.3057,64.34
7000,0.355,60.51
8000,0.3975,60.14
9000,0.3069,62.24
10000,0.3057,57.76
11000,0.4192,53.7
12000,0.1835,59.44
13000,0.0748,65.62
14000,0.2935,58.96
15000,0.1338,59.16
16000,0.2875,65.69
17000,0.5225,66.15
18000,0.4715,62.61
19000,0.2509,59.53
20000,0.0583,59.6
21000,-0.0647,64.06
22000,-0.0769,64.63
23000,-0.159,62.31
24000,-0.4369,61.39
25000,-0.4052,62.72
26000,-0.4517,62.63
27000,-0.5928,55.26
28000,-0.6041,56.35
29000,-0.5931,63.56
