timestamp,gsr_z,hr_bpm
0,0.3454,68.24
1000,0.3396,67.23
2000,0.4324,67.37
3000,0.2798,69.84
4000,0.0332,68.65
5000,0.0245,64.88
6000,0.1432,62.71
7000,0.2595,68.18
8000,0.1602,67.48
9000,0.0917,61.42
10000,0.0598,57.63
11000,0.1402,60.17
12000,0.7117,60.65
13000,0.7797,58.82
14000,0.8612,59.59
15000,1.1125,61.19
16000,1.1494,65.15
17000,1.1828,64.95
18000,1.117,59.31
19000,0.7473,61.37
20000,0.7914,61.31
21000,0.4132,63.77
22000,0.0327,61.16
23000,-0.0736,58.63
24000,-0.4298,59.03
25000,-0.302,65.53
26000,-0.5296,62.76
27000,-0.3958,56.64
28000,-0.5704,56.25
29000,-0.623,59.73
