timestamp,gsr_z,hr_bpm
0,0.5056,62.56
1000,0.7298,62.74
2000,0.5951,59.94
3000,0.4617,58.79
4000,0.2468,62.92
5000,0.1975,60.62
6000,0.2597,54.66
7000,-0.0675,54.24
8000,-0.1293,60.68
9000,-0.5028,62.11
10000,-0.3506,62.17
11000,-0.583,62.08
12000,-0.5121,59.15
13000,-0.5072,60.22
14000,-0.5695,58.59
15000,-0.6324,53.52
16000,-0.2794,52.5
17000,-0.1068,53.12
18000,-0.0524,61.0
19000,-0.0233,60.41
20000,-0.2409,56.39
21000,-0.4031,57.87
22000,-0.4087,61.21
23000,-0.5632,63.21
24000,-0.6034,61.77
25000,-0.6189,59.15
26000,-0.6036,61.45
27000,-0.6197,72.37
28000,-0.5601,75.06
29000,-0.6261,72.81
