timestamp,gsr_z,hr_bpm
0,0.2751,51.78
1000,0.2104,52.3
2000,0.127,52.42
3000,0.1857,55.26
4000,0.3286,53.5
5000,0.3194,51.86
6000,0.2765,51.66
7000,0.3193,53.84
8000,0.2205,56.31
9000,0.2633,52.63
10000,0.2661,52.12
11000,0.1585,51.91
12000,0.1536,54.3
13000,0.0859,54.9
14000,0.1927,56.21
15000,0.3163,53.53
16000,0.2698,56.82
17000,-0.0573,62.19
18000,-0.1087,56.4
19000,-0.0873,53.38
20000,-0.1741,53.33
21000,-0.4268,60.02
22000,-0.293,58.78
23000,-0.3264,58.46
24000,-0.5493,56.55
25000,-0.5149,58.04
26000,-0.4148,57.99
27000,-0.4788,57.73
28000,-0.4941,58.27
29000,-0.5268,53.63
