timestamp,gsr_z,hr_bpm
0,-0.2933,74.17
1000,-0.3925,71.94
2000,-0.2436,73.94
3000,-0.3526,74.56
4000,-0.4182,72.68
5000,-0.2017,66.86
6000,-0.0918,63.38
7000,-0.0695,67.42
8000,0.0114,74.5
9000,-0.1195,75.63
10000,-0.3503,73.62
11000,-0.258,73.97
12000,-0.5142,75.5
13000,-0.5019,76.27
14000,-0.4782,75.47
15000,-0.5879,72.89
16000,-0.5546,75.18
17000,-0.5204,75.92
18000,-0.563,75.88
19000,-0.5442,75.17
20000,-0.5789,69.29
21000,-0.5446,67.23
22000,-0.575,65.55
23000,-0.6001,64.34
24000,-0.5318,64.3
25000,-0.5742,63.16
26000,-0.6397,66.81
27000,-0.5238,68.44
28000,-0.5948,64.98
29000,-0.5976,64.38
