timestamp,gsr_z,hr_bpm
0,0.4893,64.34
1000,0.5812,66.17
2000,0.517,60.52
3000,0.4224,59.39
4000,0.5706,62.21
5000,0.6797,63.02
6000,0.7309,58.62
7000,0.6213,55.01
8000,0.4486,55.53
9000,0.5975,61.18
10000,0.64,63.12
11000,0.7495,62.12
12000,1.0405,60.08
13000,1.1677,60.07
14000,1.3879,62.83
15000,1.294,57.54
16000,1.4415,58.65
17000,1.3811,60.77
18000,1.408,63.7
19000,1.3119,63.73
20000,1.3812,60.72
21000,1.4007,60.09
22000,1.4124,64.79
23000,1.3948,66.45
24000,1.4146,62.86
25000,1.4392,60.08
26000,1.4242,58.55
27000,1.3835,59.35
28000,1.4168,59.07
29000,1.4073,53.44
