timestamp,gsr_z,hr_bpm
0,0.8178,72.24
1000,0.7163,76.52
2000,0.7559,72.6
3000,0.8953,73.83
4000,0.8046,76.25
5000,0.9092,72.53
6000,0.9036,70.19
7000,1.0581,72.14
8000,1.0398,68.17
9000,1.2088,67.36
10000,1.1445,69.47
11000,0.9026,68.53
12000,0.6652,61.34
13000,0.6638,62.19
14000,0.9549,65.46
15000,0.8882,61.29
16000,1.0547,59.99
17000,1.3867,60.92
18000,1.3907,60.72
19000,1.2668,58.26
20000,1.3956,66.18
21000,1.3906,69.15
22000,1.4521,66.4
23000,1.4134,71.24
24000,1.4164,70.61
25000,1.3465,63.16
26000,1.3167,60.46
27000,1.4252,67.82
28000,1.1914,63.35
29000,1.4001,65.07
