timestamp,gsr_z,hr_bpm
0,0.1599,61.49
1000,0.1263,60.8
2000,0.1135,59.51
3000,0.2434,62.91
4000,0.4025,61.03
5000,0.335,56.45
6000,0.319,53.11
7000,0.28,55.31
8000,0.4907,55.78
9000,0.6,57.59
10000,0.569,55.94
11000,0.6176,56.17
12000,1.1591,58.93
13000,1.3901,59.55
14000,1.3725,54.72
15000,1.4118,52.12
16000,1.3669,58.31
17000,1.0724,60.07
18000,1.1242,60.35
19000,1.3209,55.71
20000,1.3713,56.34
21000,1.409,60.37
22000,1.4068,59.12
23000,1.3955,53.84
24000,1.4179,53.67
25000,1.3153,61.11
26000,1.4192,63.07
27000,1.385,58.57
28000,1.4024,53.89
29000,1.4183,55.7
