timestamp,gsr_z,hr_bpm
0,0.7339,54.92
1000,0.62,52.19
2000,0.4939,52.45
3000,0.4465,54.1
4000,0.3732,53.54
5000,0.6169,51.61
6000,0.7212,52.65
7000,0.6517,56.88
8000,0.6006,54.27
9000,0.8665,51.26
10000,0.9511,55.16
11000,1.0293,57.65
12000,1.2337,56.7
13000,1.3333,52.78
14000,1.4324,54.59
15000,1.4335,55.71
16000,1.4079,52.35
17000,1.4568,51.97
18000,1.4294,52.17
19000,1.3998,54.9
20000,1.3573,51.82
21000,1.3697,51.59
22000,1.3664,54.18
23000,1.4365,56.86
24000,1.3639,55.88
25000,1.4205,54.92
26000,1.3894,58.87
27000,1.4711,62.02
28000,1.3885,63.31
29000,1.4208,63.84
