timestamp,gsr_z,hr_bpm
0,0.712,58.77
1000,0.5817,53.65
2000,0.57,52.52
3000,0.6967,57.83
4000,0.7844,55.25
5000,0.5378,53.25
6000,0.5986,56.42
7000,0.5469,52.7
8000,0.4792,51.55
9000,0.2744,55.47
10000,0.1659,53.73
11000,0.1392,52.08
12000,0.2075,51.84
13000,0.1375,54.74
14000,0.0581,52.36
15000,0.1949,52.1
16000,0.0069,57.02
17000,-0.1809,54.04
18000,-0.2276,54.14
19000,-0.5864,63.38
20000,-0.5818,56.31
21000,-0.5688,53.54
22000,-0.5611,58.24
23000,-0.6153,55.53
24000,-0.6453,54.93
25000,-0.5814,56.04
26000,-0.5748,58.47
27000,-0.6093,56.79
28000,-0.5461,61.24
29000,-0.6117,58.42
