timestamp,gsr_z,hr_bpm
0,0.0198,58.63
1000,0.066,54.21
2000,0.4333,55.11
3000,0.3871,57.15
4000,0.5845,60.16
5000,0.9091,60.95
6000,0.9271,58.43
7000,0.892,59.02
8000,1.0609,62.8
9000,1.0151,65.07
10000,1.0775,65.94
11000,1.0827,63.18
12000,1.0312,61.9
13000,0.9835,64.35
14000,1.0285,68.59
15000,1.0701,67.31
16000,1.1132,58.4
17000,1.2469,58.93
18000,1.1575,59.79
19000,1.2379,61.71
20000,1.3775,60.7
21000,1.3726,58.25
22000,1.423,58.65
23000,1.3598,62.51
24000,1.3694,64.55
25000,1.3835,61.53
26000,1.3494,62.82
27000,1.4419,65.47
28000,1.3921,65.75
29000,1.3474,63.46
