timestamp,gsr_z,hr_bpm
0,0.2923,61.51
1000,0.1253,58.19
2000,0.2843,60.15
3000,0.1911,65.07
4000,0.3271,64.81
5000,0.4443,59.51
6000,0.4134,56.83
7000,0.5055,59.51
8000,0.7294,59.93
9000,0.6498,60.11
10000,0.9234,55.15
11000,1.0583,55.91
12000,1.0912,59.04
13000,1.0313,53.9
14000,0.9572,51.95
15000,1.0314,54.29
16000,1.1988,58.49
17000,1.1923,60.35
18000,1.3858,55.82
19000,1.2915,54.96
20000,1.2942,57.65
21000,1.4157,61.56
22000,1.4264,58.4
23000,1.3904,55.36
24000,1.3743,57.77
25000,1.4294,59.65
26000,1.3818,58.4
27000,1.3776,51.61
28000,1.3847,52.75
29000,1.4045,55.27
